1186.57
1102.33
1134.64
1121.46
1243.61
1168.27
1147.14
1138.31
1169.28
1134.63
1107.8
1238.2
1105.79
1100.55
1144.39
1115.36
1155.24
1115.88
1170.16
1114.32
1113.0
1206.14
1130.88
1152.89
1161.72
1123.02
1132.04
1154.0
1139.66
1177.34
1214.02
1122.51
1089.96
1125.91
1138.59
1097.0
1214.95
1143.98
1097.87
1183.02
1110.49
1100.86
1146.48
1095.69
1098.24
1141.02
1165.37
1200.53
1117.09
1114.03
1090.67
1127.14
